Source.Name,state,parlimen,dun,code_state,code_parlimen,code_dun,code_state_dun,Cell X,Cell Y,Lat,Lon,Coor,intersect_perc,state.1,parlimen.1,dun.1,code_state.1,code_parlimen.1,code_dun.1,code_state_dun.1,year,area_km2,population_total,nationality_citizen,nationality_non_citizen,sex_male,sex_female,ethnicity_proportion_bumi,ethnicity_proportion_chinese,ethnicity_proportion_indian,ethnicity_proportion_other,eth_perc,age_proportion_0_14,age_proportion_15_64,age_proportion_65_above,age_perc,age_proportion_18_above,housing_total,household_total,household_size_avg,live_births,live_births_male,live_births_female,deaths,deaths_male,deaths_female,labour_participation_rate,labour_unemployment_rate,income_median,income_avg,expenditure_avg,gini,poverty_incidence,sme_small,sme_micro,sme_medium,businesses_agriculture,businesses_crops,businesses_livestock,businesses_fisheries,businesses_forestry,businesses_mining,businesses_manufacturing,businesses_construction,businesses_services,utilities_pipedwater_home,utilities_pipedwater_public,utilities_pipedwater_other,utilities_electricity_home,utilities_electricity_none,coordinate1,population_every_1km2
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,12,9,3.525,101.535,"3.53, 101.54",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.525, 101.535",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,12,10,3.535,101.535,"3.54, 101.54",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.535, 101.535",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,12,11,3.545,101.535,"3.55, 101.54",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.545, 101.535",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,12,12,3.555,101.535,"3.56, 101.54",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.555, 101.535",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,13,6,3.495,101.545,"3.5, 101.55",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.495, 101.545",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,13,7,3.505,101.545,"3.51, 101.55",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.505, 101.545",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,13,8,3.515,101.545,"3.52, 101.55",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.515, 101.545",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,13,9,3.525,101.545,"3.53, 101.55",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.525, 101.545",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,13,10,3.535,101.545,"3.54, 101.55",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.535, 101.545",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,13,11,3.545,101.545,"3.55, 101.55",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.545, 101.545",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,13,12,3.555,101.545,"3.56, 101.55",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.555, 101.545",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,14,5,3.485,101.555,"3.49, 101.56",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.485, 101.555",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,14,6,3.495,101.555,"3.5, 101.56",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.495, 101.555",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,14,7,3.505,101.555,"3.51, 101.56",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.505, 101.555",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,14,8,3.515,101.555,"3.52, 101.56",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.515, 101.555",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,14,9,3.525,101.555,"3.53, 101.56",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.525, 101.555",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,14,10,3.535,101.555,"3.54, 101.56",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.535, 101.555",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,14,11,3.545,101.555,"3.55, 101.56",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.545, 101.555",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,14,12,3.555,101.555,"3.56, 101.56",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.555, 101.555",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,15,4,3.475,101.565,"3.48, 101.57",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.475, 101.565",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,15,5,3.485,101.565,"3.49, 101.57",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.485, 101.565",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,15,6,3.495,101.565,"3.5, 101.57",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.495, 101.565",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,15,7,3.505,101.565,"3.51, 101.57",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.505, 101.565",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,15,8,3.515,101.565,"3.52, 101.57",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.515, 101.565",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,15,9,3.525,101.565,"3.53, 101.57",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.525, 101.565",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,15,10,3.535,101.565,"3.54, 101.57",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.535, 101.565",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,15,11,3.545,101.565,"3.55, 101.57",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.545, 101.565",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,15,12,3.555,101.565,"3.56, 101.57",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.555, 101.565",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,15,13,3.565,101.565,"3.57, 101.57",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.565, 101.565",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,16,3,3.465,101.575,"3.47, 101.58",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.465, 101.575",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,16,4,3.475,101.575,"3.48, 101.58",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.475, 101.575",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,16,5,3.485,101.575,"3.49, 101.58",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.485, 101.575",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,16,6,3.495,101.575,"3.5, 101.58",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.495, 101.575",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,16,7,3.505,101.575,"3.51, 101.58",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.505, 101.575",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,16,8,3.515,101.575,"3.52, 101.58",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.515, 101.575",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,16,9,3.525,101.575,"3.53, 101.58",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.525, 101.575",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,16,10,3.535,101.575,"3.54, 101.58",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.535, 101.575",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,16,11,3.545,101.575,"3.55, 101.58",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.545, 101.575",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,16,12,3.555,101.575,"3.56, 101.58",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.555, 101.575",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,16,13,3.565,101.575,"3.57, 101.58",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.565, 101.575",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,16,14,3.575,101.575,"3.58, 101.58",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.575, 101.575",76.84278768
N.06 Kuala Kubu Baharu.csv,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,17,3,3.465,101.585,"3.47, 101.59",100.0,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,10,P.094,N.06,10_N.06,2020,617,47412,46370,1042,24842,22570,62.875,18.475,18.175,0.475,100.1,21.1333,64.1333,14.7333,99.9,73.9,13878,11103,4.2,638,331,307,174,102,72,74.8,3.5,5497,7212,4104,0.354,0.0,244.0,734,9.0,19,11,5,1,2,2,58,69,853,100.0,0.0,0.0,100,0,"3.465, 101.585",76.84278768
